date_q,investor,issuer,asset_class,asset_class_code,censored,position_residency,restatement_nat,restatement_uw,restatement_nat_uw
2014q4,AUT,NGA,Debt (All),B,0,.0090000000078125,.0100974878046875,.0241048987566044,.026666940226764
2014q4,AUT,NGA,Equity (All),EF,0,0,.0001084018515625,.0142374092357898,.0123953806519192
2014q4,AUT,NIC,Debt (All),B,0,0,0,.0003250600340014,.0003250600340014
2014q4,AUT,NIC,Equity (All),EF,0,0,0,0,0
2014q4,AUT,NIU,Debt (All),B,0,0,0,0,0
2014q4,AUT,NIU,Equity (All),EF,0,0,0,0,0
2014q4,AUT,NLD,Debt (All),B,0,16.3829165402972,11.73287415900111,16.39136683763786,11.97046661754752
2014q4,AUT,NLD,Equity (All),EF,0,1.639999910151728,.7863033877107327,2.1647494913484,1.068238923966282
2014q4,AUT,NOR,Debt (All),B,0,2.357999912582611,2.400043288020615,2.410915375359024,2.453833176285993
2014q4,AUT,NOR,Equity (All),EF,0,.2040000006346988,.2081002433801538,.3039594471900177,.3105857984481291
2014q4,AUT,NPL,Debt (All),B,0,0,0,0,0
2014q4,AUT,NPL,Equity (All),EF,0,0,0,0,0
2014q4,AUT,NZL,Debt (All),B,0,.0730000010917969,.0273172324316406,.0849724601156753,.021199576102619
2014q4,AUT,NZL,Equity (All),EF,0,.0079999996338232,.0080279322174742,.0201475690044952,.0194619628133318
2014q4,AUT,OMN,Debt (All),B,0,0,0,.0003951279955398,.0004927348649744
2014q4,AUT,OMN,Equity (All),EF,0,0,0,.002342972948437,.0023429132279551
2014q4,AUT,OTH,Debt (All),B,0,0,0,0,0
2014q4,AUT,OTH,Equity (All),EF,0,0,0,0,0
2014q4,AUT,PAK,Debt (All),B,0,.0089999999921875,.0089999999921875,.0186127848700211,.0186127848700211
2014q4,AUT,PAK,Equity (All),EF,0,0,0,.0107418456270403,.0080603200844746
2014q4,AUT,PAN,Debt (All),B,0,.0370000015002441,.0311499660666504,.0546408285949351,.0503257894600416
2014q4,AUT,PAN,Equity (All),EF,0,.0010000000347242,.0001889351987667,.0096712801956976,.0027245469943905
2014q4,AUT,PCN,Debt (All),B,0,0,0,0,0
2014q4,AUT,PCN,Equity (All),EF,0,0,0,0,0
2014q4,AUT,PER,Debt (All),B,0,.1059999970222321,.1133093499033203,.0999516126816577,.1045776708636363
2014q4,AUT,PER,Equity (All),EF,0,.003999999914505,.0093942497731514,.011038451178922,.023347221562052
2014q4,AUT,PHL,Debt (All),B,0,.08399999921875,.08709831671875,.1258139176008009,.1322440348901542
2014q4,AUT,PHL,Equity (All),EF,0,.0479999995440369,.0459541751782562,.094897932513107,.0931045633719531
2014q4,AUT,PLW,Debt (All),B,0,0,0,0,0
2014q4,AUT,PLW,Equity (All),EF,0,0,0,0,0
2014q4,AUT,PNG,Debt (All),B,0,0,0,0,0
2014q4,AUT,PNG,Equity (All),EF,0,.0009999999900818,.0009757958613892,.0045259418773559,.0009757958613892
2014q4,AUT,POL,Debt (All),B,0,4.132293752005615,4.438377522366943,4.183914597801412,4.48577422627709
2014q4,AUT,POL,Equity (All),EF,0,.2129999875945984,.1907560178272196,.2390079450888079,.2156130889480152
2014q4,AUT,PRI,Debt (All),B,0,0,0,.0093884953504469,.0094991063878941
2014q4,AUT,PRI,Equity (All),EF,0,.0039999998305798,.0039521015210094,.0043664172686899,.0043062998414419
2014q4,AUT,PRK,Debt (All),B,0,0,0,0,0
2014q4,AUT,PRK,Equity (All),EF,0,0,0,0,0
2014q4,AUT,PRT,Debt (All),B,0,.9460000602885742,1.052908735857361,1.0678124413631,1.189425585191068
2014q4,AUT,PRT,Equity (All),EF,0,.0309999999421948,.032708852216143,.0557065799865089,.0597626315804554
2014q4,AUT,PRY,Debt (All),B,0,.00599999975,.00599999975,.013062674976116,.0108948794048932
2014q4,AUT,PRY,Equity (All),EF,0,0,0,0,0
2014q4,AUT,QAT,Debt (All),B,0,.2059999828359375,.2256973271015625,.2106504149266441,.2488902647855154
2014q4,AUT,QAT,Equity (All),EF,0,0,.000010345519043,.0076031127291653,.0077996796143785
2014q4,AUT,REU,Debt (All),B,0,0,0,0,0
2014q4,AUT,REU,Equity (All),EF,0,0,0,0,8.58339385509e-07
2014q4,AUT,ROU,Debt (All),B,0,1.414837709448731,1.406234802638184,1.433016490210818,1.422672525835801
2014q4,AUT,ROU,Equity (All),EF,0,.0940000039190507,.0034744984227433,.0944123854335387,.0029088181105554
2014q4,AUT,RUS,Debt (All),B,0,.2279999920844727,1.32938656348877,.2587400400671367,1.372630513999571
2014q4,AUT,RUS,Equity (All),EF,0,.5240000162587739,.5307307647925952,.5570869380316511,.5694089264018145
2014q4,AUT,RWA,Debt (All),B,0,.001,.001,.0023885238636093,.0023885238636093
2014q4,AUT,RWA,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SAU,Debt (All),B,0,0,.0208985329140625,4.07904863358e-10,.0264900144766334
2014q4,AUT,SAU,Equity (All),EF,0,0,.0031341580320435,.0000516653046646,.0053549187096075
2014q4,AUT,SDN,Debt (All),B,0,0,0,0,0
2014q4,AUT,SDN,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SEN,Debt (All),B,0,.0020000000625,.0020000000625,.0053131600560484,.0053131600560484
2014q4,AUT,SEN,Equity (All),EF,0,0,0,.0005822221257896,.0005822221257896
2014q4,AUT,SGP,Debt (All),B,0,.0880000035935059,.1046532135246582,.1268868913302852,.127195174675044
2014q4,AUT,SGP,Equity (All),EF,0,.0749980504360948,.0701908791311342,.2672319755506207,.2491872222887384
2014q4,AUT,SHN,Debt (All),B,0,0,0,0,0
2014q4,AUT,SHN,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SLB,Debt (All),B,0,0,0,0,0
2014q4,AUT,SLB,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SLE,Debt (All),B,0,0,0,0,0
2014q4,AUT,SLE,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SLV,Debt (All),B,0,.0110000001401367,.0110000001401367,.021642542815901,.021642542815901
2014q4,AUT,SLV,Equity (All),EF,0,0,.0000221617675781,0,.0000225472928867
2014q4,AUT,SMR,Debt (All),B,0,0,0,0,0
2014q4,AUT,SMR,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SOM,Debt (All),B,0,0,0,0,0
2014q4,AUT,SOM,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SPM,Debt (All),B,0,0,0,0,0
2014q4,AUT,SPM,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SRB,Debt (All),B,0,.1007119457978516,.1007119457978516,.1185193289662463,.1185193289662463
2014q4,AUT,SRB,Equity (All),EF,0,.0079999997137947,.0076393217320766,.0068585382972338,.00658718657781
2014q4,AUT,SSD,Debt (All),B,0,0,0,0,0
2014q4,AUT,SSD,Equity (All),EF,0,0,0,0,0
2014q4,AUT,STP,Debt (All),B,0,0,0,0,0
2014q4,AUT,STP,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SUR,Debt (All),B,0,0,0,0,0
2014q4,AUT,SUR,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SVK,Debt (All),B,0,4.529999844453644,4.552943198715362,4.535723900332254,4.557168201318987
2014q4,AUT,SVK,Equity (All),EF,0,.0280000002193452,.0017994233177662,.0280000002507243,.0017994233177662
2014q4,AUT,SVN,Debt (All),B,0,1.189000007852051,1.084878907859863,1.192680487195304,1.088733082094194
2014q4,AUT,SVN,Equity (All),EF,0,.0299999977229118,.0141207250543251,.028813093592367,.0129934180090578
2014q4,AUT,SWE,Debt (All),B,0,2.885999842853515,2.094777911510498,2.900017266964507,2.120954637376076
2014q4,AUT,SWE,Equity (All),EF,0,.3049999944536021,.2994773773910694,.5902841468596477,.5606544996120922
2014q4,AUT,SWZ,Debt (All),B,0,0,0,0,0
2014q4,AUT,SWZ,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SXM,Debt (All),B,0,0,0,0,0
2014q4,AUT,SXM,Equity (All),EF,0,0,0,0,0
2014q4,AUT,SYC,Debt (All),B,0,.0050000000576172,.0050000000576172,.0051111412969723,.0051111412969723
2014q4,AUT,SYC,Equity (All),EF,0,0,.0000555070849609,0,.0000555070849609
2014q4,AUT,SYR,Debt (All),B,0,0,0,0,0
2014q4,AUT,SYR,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TCA,Debt (All),B,0,0,0,0,0
2014q4,AUT,TCA,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TCD,Debt (All),B,0,0,0,0,0
2014q4,AUT,TCD,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TGO,Debt (All),B,0,0,0,0,1.77285385132e-08
2014q4,AUT,TGO,Equity (All),EF,0,0,0,.0001868704842479,.0001903625494335
2014q4,AUT,THA,Debt (All),B,0,.0729999995057373,.0776277725369873,.0608766284317058,.0706842552268583
2014q4,AUT,THA,Equity (All),EF,0,.0849999997597594,.0840230556330335,.2023649380016889,.2015990731240743
2014q4,AUT,TJK,Debt (All),B,0,0,0,0,0
2014q4,AUT,TJK,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TKL,Debt (All),B,0,0,0,0,0
2014q4,AUT,TKL,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TKM,Debt (All),B,0,0,0,0,0
2014q4,AUT,TKM,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TLS,Debt (All),B,0,0,0,0,0
2014q4,AUT,TLS,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TON,Debt (All),B,0,0,0,0,0
2014q4,AUT,TON,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TTO,Debt (All),B,0,.002000000109375,.002000000109375,.0035657081146706,.0035657081146706
2014q4,AUT,TTO,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TUN,Debt (All),B,0,.0430000003203125,.0430000003203125,.0432459794862905,.0432459794862905
2014q4,AUT,TUN,Equity (All),EF,0,0,0,.0000669998318324,.0000651037433967
2014q4,AUT,TUR,Debt (All),B,0,1.088108049677734,1.254166503017578,1.155992621620616,1.326342676765764
2014q4,AUT,TUR,Equity (All),EF,0,.2669493484732895,.095991466531074,.3001103800033487,.1196969628544746
2014q4,AUT,TUV,Debt (All),B,0,0,0,0,0
2014q4,AUT,TUV,Equity (All),EF,0,0,0,0,0
2014q4,AUT,TWN,Debt (All),B,0,.02099999940625,.0235686098692417,.0238376953382468,.0291123906572355
2014q4,AUT,TWN,Equity (All),EF,0,.1479999993062663,.1508068476906924,.3997196106719978,.4112095480487775
2014q4,AUT,TZA,Debt (All),B,0,0,0,.0022755549720573,.0022755549720573
2014q4,AUT,TZA,Equity (All),EF,0,0,0,-2.55844375610e-07,0
2014q4,AUT,UGA,Debt (All),B,0,0,0,.0007957317831522,.0007957317831522
2014q4,AUT,UGA,Equity (All),EF,0,0,0,.0000365525503006,.0000365525503006
2014q4,AUT,UKR,Debt (All),B,0,.0319999991132812,.0672962813632813,.0543210140615891,.0907477807921015
2014q4,AUT,UKR,Equity (All),EF,0,.00199999993547,.0018341959256042,.0019467384427494,.0022677582353303
2014q4,AUT,URY,Debt (All),B,0,.0220000000154326,.0220000000154326,.0580516823095018,.0584930638902394
2014q4,AUT,URY,Equity (All),EF,0,0,.0015647889296875,0,.0081450884275513
2014q4,AUT,USA,Debt (All),B,0,14.19199813142467,15.20514694078433,16.04926626893615,16.97344211731183
2014q4,AUT,USA,Equity (All),EF,0,9.496520204167936,10.18484699577242,15.1130828448942,16.10966367438476
2014q4,AUT,UZB,Debt (All),B,0,0,0,0,0
2014q4,AUT,UZB,Equity (All),EF,0,0,0,0,0
2014q4,AUT,VAT,Debt (All),B,0,0,0,0,0
2014q4,AUT,VAT,Equity (All),EF,0,0,0,0,0
2014q4,AUT,VCT,Debt (All),B,0,0,0,0,0
2014q4,AUT,VCT,Equity (All),EF,0,.0009999999771031,.0009999999771031,.0009999999771031,.0009999999771031
2014q4,AUT,VEN,Debt (All),B,0,.080999997726532,.081223814179657,.1059274940545974,.1066294962796395
2014q4,AUT,VEN,Equity (All),EF,0,0,.0000448787161467,2.30445908147e-06,.0000471831752282
2014q4,AUT,VGB,Debt (All),B,0,.1610000008242188,.0342540700703125,.2541679554768382,.0420153174152418
2014q4,AUT,VGB,Equity (All),EF,0,.0470000010451113,.0393584754451135,.0703773362228642,.0457984513663959
2014q4,AUT,VIR,Debt (All),B,0,0,.0088210830097656,1.26521764843e-08,.0088210956619421
2014q4,AUT,VIR,Equity (All),EF,0,0,8.78833984375e-06,3.63326997310e-07,8.99316230331e-06
2014q4,AUT,VNM,Debt (All),B,0,.0139999997890625,.0139999997890625,.0201378042419038,.0201378042419038
2014q4,AUT,VNM,Equity (All),EF,0,0,0,.0048604005869237,.0048064669043753
2014q4,AUT,VUT,Debt (All),B,0,0,0,0,0
2014q4,AUT,VUT,Equity (All),EF,0,0,0,0,0
2014q4,AUT,WSM,Debt (All),B,0,0,0,0,0
2014q4,AUT,WSM,Equity (All),EF,0,0,.00228129425,0,.00228129425
2014q4,AUT,XSN,Debt (All),B,0,7.189999966384233,7.165133941761186,7.172731891931677,7.172731891931675
2014q4,AUT,XSN,Equity (All),EF,0,0,0,.000079007665872,.000079007665872
2014q4,AUT,YEM,Debt (All),B,0,0,0,0,0
2014q4,AUT,YEM,Equity (All),EF,0,0,0,0,0
2014q4,AUT,ZAF,Debt (All),B,0,.144999995513916,.174810051251709,.2181282556324275,.2545444081910759
2014q4,AUT,ZAF,Equity (All),EF,0,.0630000002626559,.0633097553781305,.2053276603513532,.1956224842269231
2014q4,AUT,ZMB,Debt (All),B,0,.019999998,.019999998,.0252132345595123,.0252132345595123
2014q4,AUT,ZMB,Equity (All),EF,0,0,0,.0001007705882558,.0000815232531118
2014q4,AUT,ZWE,Debt (All),B,0,0,0,0,0
2014q4,AUT,ZWE,Equity (All),EF,0,0,0,.0007368898963813,.0007368898103362
2014q4,BEL,ABW,Debt (All),B,0,0,0,.0000603699061867,.0000603699061867
2014q4,BEL,ABW,Equity (All),EF,0,0,0,0,0
2014q4,BEL,AFG,Debt (All),B,0,0,0,0,0
2014q4,BEL,AFG,Equity (All),EF,0,0,0,0,0
2014q4,BEL,AGO,Debt (All),B,0,0,0,.0000202177422872,.0106240783475118
2014q4,BEL,AGO,Equity (All),EF,0,0,.0000137096455078,0,.0000137096455078
2014q4,BEL,AIA,Debt (All),B,0,0,0,0,0
2014q4,BEL,AIA,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ALB,Debt (All),B,0,.0001000000009766,.0001000000009766,.0005583271858549,.0005583271858549
2014q4,BEL,ALB,Equity (All),EF,0,0,0,0,0
2014q4,BEL,AND,Debt (All),B,0,0,0,0,0
2014q4,BEL,AND,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ANT,Debt (All),B,0,0,0,0,0
2014q4,BEL,ANT,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ARE,Debt (All),B,0,.1915999969622192,.3140422105012817,.3095771140895701,.5199047010825051
2014q4,BEL,ARE,Equity (All),EF,0,.0008999999931641,.0049950843354759,.0209357489721173,.0364573921526761
2014q4,BEL,ARG,Debt (All),B,0,.0261999994734278,.026106985508584,.0557961662470432,.0582159523988503
2014q4,BEL,ARG,Equity (All),EF,0,.0051000000159043,.0170571064554414,.0084340672322297,.0370022637631063
2014q4,BEL,ARM,Debt (All),B,0,0,0,.0044191430279751,.0044191430279751
2014q4,BEL,ARM,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ASM,Debt (All),B,0,0,0,0,0
2014q4,BEL,ASM,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ATF,Debt (All),B,0,0,0,0,0
2014q4,BEL,ATF,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ATG,Debt (All),B,0,0,0,0,0
2014q4,BEL,ATG,Equity (All),EF,0,.0007999999898766,0,.0008301988515058,0
2014q4,BEL,AUS,Debt (All),B,0,4.021299917244141,3.839488082392456,4.654247731066953,4.486733070134119
2014q4,BEL,AUS,Equity (All),EF,0,.3442999976621529,.5334393957232112,.6864422414372782,.9496895765249698
2014q4,BEL,AUT,Debt (All),B,0,11.12719970352364,10.97651006236145,11.83318888458976,11.60443542787104
2014q4,BEL,AUT,Equity (All),EF,0,.3342000000429687,.3063177787718353,.4673036087565523,.4301849461982952
2014q4,BEL,AZE,Debt (All),B,0,0,0,.0138255389739068,.0169515139426324
2014q4,BEL,AZE,Equity (All),EF,0,0,.0005662460444336,0,.0016375956069349
2014q4,BEL,BDI,Debt (All),B,0,0,0,.0000891691534972,.0000891691534972
2014q4,BEL,BDI,Equity (All),EF,0,0,0,0,0
2014q4,BEL,BEL,Debt (All),B,0,301.0377131420183,330.8064748821272,303.1152967467586,333.3854617769308
2014q4,BEL,BEL,Equity (All),EF,0,183.7270157708303,181.113223132335,192.2852731449605,189.4843961176873
2014q4,BEL,BEN,Debt (All),B,0,0,0,0,0
2014q4,BEL,BEN,Equity (All),EF,0,0,.0000281031210937,0,.0000287338909657
2014q4,BEL,BES,Debt (All),B,0,0,0,0,0
2014q4,BEL,BES,Equity (All),EF,0,0,0,0,0
2014q4,BEL,BFA,Debt (All),B,0,0,0,0,0
2014q4,BEL,BFA,Equity (All),EF,0,0,0,0,0
2014q4,BEL,BGD,Debt (All),B,0,0,0,.0015221546077728,.0000595251401367
2014q4,BEL,BGD,Equity (All),EF,0,0,0,.0023141458045349,.0015698019113774
2014q4,BEL,BGR,Debt (All),B,0,.0312999983515625,.0313008841392212,.0632138899775352,.0632147757651939
2014q4,BEL,BGR,Equity (All),EF,0,.0052999999902344,.0052999999902344,.0038436301139288,.0038436295716113
2014q4,BEL,BHR,Debt (All),B,0,.0114999994296875,.0115010624609375,.0272211260884477,.0195469635503019
2014q4,BEL,BHR,Equity (All),EF,0,0,0,1.78901954395e-06,.0000575572295998
2014q4,BEL,BHS,Debt (All),B,0,.0440999998671875,.0475781748779297,.0522951230327858,.0677776661863839
2014q4,BEL,BHS,Equity (All),EF,0,.0018999999998475,.0086740492911988,.0057522180659474,.0152428850725119
2014q4,BEL,BIH,Debt (All),B,0,0,0,.0009278870030689,.0009278870030689
2014q4,BEL,BIH,Equity (All),EF,0,0,0,5.61595523357e-09,5.61595523357e-09
2014q4,BEL,BLR,Debt (All),B,0,0,0,.0035840542942888,.0035840542942888
2014q4,BEL,BLR,Equity (All),EF,0,0,0,0,0
2014q4,BEL,BLZ,Debt (All),B,0,0,0,.004523854744974,.004523854744974
2014q4,BEL,BLZ,Equity (All),EF,0,0,0,2.46473860741e-09,0
2014q4,BEL,BMU,Debt (All),B,0,.0853999973681641,.256191858459961,.2310354390362441,.4698281826286184
2014q4,BEL,BMU,Equity (All),EF,0,.8416999494487848,.6970228012007523,.9287257513474939,.9474039296373232
2014q4,BEL,BOL,Debt (All),B,0,0,0,.0036991415000458,.0036991415000458
2014q4,BEL,BOL,Equity (All),EF,0,0,.0000182881230469,0,.0000182963925781
2014q4,BEL,BRA,Debt (All),B,0,.3214999992121277,.9318993045575866,.9118145945026298,1.811513972972636
2014q4,BEL,BRA,Equity (All),EF,0,.2269000033990566,.2046312389296009,.7606464970427299,.6775855384932998
2014q4,BEL,BRB,Debt (All),B,0,.0001000000009766,.0001000000009766,.0080102694689062,.0001941442642983
2014q4,BEL,BRB,Equity (All),EF,0,0,0,0,0
2014q4,BEL,BRN,Debt (All),B,0,0,0,0,0
2014q4,BEL,BRN,Equity (All),EF,0,0,0,0,0
2014q4,BEL,BTN,Debt (All),B,0,0,0,0,0
2014q4,BEL,BTN,Equity (All),EF,0,0,0,0,0
2014q4,BEL,BWA,Debt (All),B,0,0,0,0,0
2014q4,BEL,BWA,Equity (All),EF,0,0,0,.0011205890370543,.0011024973242872
2014q4,BEL,CAF,Debt (All),B,0,0,0,0,0
2014q4,BEL,CAF,Equity (All),EF,0,0,0,0,0
2014q4,BEL,CAN,Debt (All),B,0,2.594300038371613,2.77756894239801,3.319263360378989,3.434315113503446
2014q4,BEL,CAN,Equity (All),EF,0,1.260899984024546,1.264210072029328,1.735628031016462,1.917758474617026
2014q4,BEL,CCK,Debt (All),B,0,0,0,0,0
2014q4,BEL,CCK,Equity (All),EF,0,0,0,0,0
2014q4,BEL,CHE,Debt (All),B,0,.2241000084990063,4.274945971880415,.4053690719360554,5.387718492996677
2014q4,BEL,CHE,Equity (All),EF,0,3.691699940223978,4.228630762498685,6.516914471894675,6.854636395682128
2014q4,BEL,CHL,Debt (All),B,0,.1159000020039063,.1154735917207031,.1827581631280318,.1749534162641473
2014q4,BEL,CHL,Equity (All),EF,0,.0220999993780518,.0145713553490982,.0772115501163256,.0539717331327517
2014q4,BEL,CHN,Debt (All),B,0,.0473999985356445,.6564820721644287,.0835947535526182,1.244388729400122
2014q4,BEL,CHN,Equity (All),EF,0,.5636000104418946,1.076453769000689,1.208657795503763,2.54561151186811
2014q4,BEL,CIV,Debt (All),B,0,0,0,.0062781967301292,.0062781967301292
2014q4,BEL,CIV,Equity (All),EF,0,0,.0007158731860352,5.00420504063e-08,.0007163132358981
2014q4,BEL,CMR,Debt (All),B,0,0,0,5.79671822453e-06,5.79671822453e-06
2014q4,BEL,CMR,Equity (All),EF,0,.0002,0,.0002000214477782,0
2014q4,BEL,COD,Debt (All),B,0,0,0,0,0
2014q4,BEL,COD,Equity (All),EF,0,.0026000001388855,.0026000001388855,.0026000001388855,.0026000001388855
2014q4,BEL,COG,Debt (All),B,0,0,0,.0011604856213724,.0011604856213724
2014q4,BEL,COG,Equity (All),EF,0,0,0,0,0
2014q4,BEL,COK,Debt (All),B,0,0,.0068038675,0,.0077702609044906
2014q4,BEL,COK,Equity (All),EF,0,0,.0037474702197266,0,.0105460493448464
2014q4,BEL,COL,Debt (All),B,0,.0955999984091797,.1321954912998047,.2431467020317629,.2894113351596304
2014q4,BEL,COL,Equity (All),EF,0,.0091999997539063,.0087989069142303,.0205514712151778,.0181328276774049
2014q4,BEL,COM,Debt (All),B,0,0,0,0,0
2014q4,BEL,COM,Equity (All),EF,0,0,0,0,0
2014q4,BEL,CPV,Debt (All),B,0,0,0,0,0
2014q4,BEL,CPV,Equity (All),EF,0,0,0,0,0
2014q4,BEL,CRI,Debt (All),B,0,.000400000015625,.000400000015625,.0235242333976156,.0200594452035238
2014q4,BEL,CRI,Equity (All),EF,0,0,0,2.68297802734e-06,2.68297802734e-06
2014q4,BEL,CUB,Debt (All),B,0,0,0,0,0
2014q4,BEL,CUB,Equity (All),EF,0,0,0,0,0
2014q4,BEL,CUW,Debt (All),B,0,.8897999767031251,.0129528336035156,.1545921692784798,.0129528336035156
2014q4,BEL,CUW,Equity (All),EF,0,.1812000009925995,.0385489209168243,.2441720371340332,.0385489209168243
2014q4,BEL,CXR,Debt (All),B,0,0,0,0,0
2014q4,BEL,CXR,Equity (All),EF,0,0,0,0,0
2014q4,BEL,CYM,Debt (All),B,0,.879700044886241,.1924256832602539,1.678632476762749,.2795649760523768
2014q4,BEL,CYM,Equity (All),EF,0,.4914949455810188,.2722230200837106,1.417763500732768,.3017826362423729
2014q4,BEL,CYP,Debt (All),B,0,.0070000001328125,.0074208820394287,.0332834694788846,.0254201154421979
2014q4,BEL,CYP,Equity (All),EF,0,.2354999880071612,.2366869625016871,.243235000217377,.2432310786975901
2014q4,BEL,CZE,Debt (All),B,0,1.192099976708984,1.178848123732422,1.352040804489633,1.323923847865337
2014q4,BEL,CZE,Equity (All),EF,0,.0206000006934814,.0128546223346467,.027004610350894,.016814527212613
2014q4,BEL,DEU,Debt (All),B,0,18.38780057136004,24.46298908265349,23.58593092789255,30.67887599864579
2014q4,BEL,DEU,Equity (All),EF,0,18.72019981464951,18.68718375810471,12.95944887564141,12.87758000852305
2014q4,BEL,DJI,Debt (All),B,0,0,0,0,0
2014q4,BEL,DJI,Equity (All),EF,0,0,0,0,0
2014q4,BEL,DMA,Debt (All),B,0,0,0,0,0
2014q4,BEL,DMA,Equity (All),EF,0,0,0,0,0
2014q4,BEL,DNK,Debt (All),B,0,1.592299980533012,1.6009822154431,1.833259540631358,1.848606625135671
2014q4,BEL,DNK,Equity (All),EF,0,.4255000014735484,.4631352163398165,1.106430214810594,1.174009639733079
2014q4,BEL,DOM,Debt (All),B,0,.0003,.0003,.0251034526793343,.0293178994731461
2014q4,BEL,DOM,Equity (All),EF,0,0,.0000154998268433,0,.0000155005797962
2014q4,BEL,DZA,Debt (All),B,0,0,0,0,0
2014q4,BEL,DZA,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ECU,Debt (All),B,0,0,0,.0103286863485336,.0103286863485336
2014q4,BEL,ECU,Equity (All),EF,0,0,2.57151454687e-10,0,2.57151454687e-10
2014q4,BEL,EGY,Debt (All),B,0,0,0,.0020293376451759,.0020294300640371
2014q4,BEL,EGY,Equity (All),EF,0,.0018000000895996,.0017646560253906,.0132184131450803,.0082838027069026
2014q4,BEL,ERI,Debt (All),B,0,0,0,0,0
2014q4,BEL,ERI,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ESH,Debt (All),B,0,0,0,0,0
2014q4,BEL,ESH,Equity (All),EF,0,0,0,0,0
2014q4,BEL,ESP,Debt (All),B,0,17.61489993468457,18.6278530824808,22.59135001632517,24.10464804450726
2014q4,BEL,ESP,Equity (All),EF,0,2.384399923734764,2.240156198307134,3.306420775891469,3.245700765729952
2014q4,BEL,EST,Debt (All),B,0,.0064999998046875,.1948787143955078,.0067932934475684,.2152480683871004
2014q4,BEL,EST,Equity (All),EF,0,0,.0000113666141891,.0008759903850536,.0009115531060505
2014q4,BEL,ETH,Debt (All),B,0,.0002,.0002,.0043491088165283,.0043491088165283
2014q4,BEL,ETH,Equity (All),EF,0,0,0,0,0
2014q4,BEL,FIN,Debt (All),B,0,2.671300043823853,2.874024803933052,3.107661546340562,3.368215526848167
2014q4,BEL,FIN,Equity (All),EF,0,.7680000071928796,.8714957084451084,.9731344478649773,1.125728830560592
2014q4,BEL,FJI,Debt (All),B,0,0,0,.0028578106749649,.0028578106749649
2014q4,BEL,FJI,Equity (All),EF,0,0,0,0,0
2014q4,BEL,FRA,Debt (All),B,0,69.70800163753746,74.3680336381606,78.71865675435538,83.20775171913559
2014q4,BEL,FRA,Equity (All),EF,0,31.16770142051028,31.18018336952033,23.90301388263432,23.88478889003161
2014q4,BEL,FRO,Debt (All),B,0,0,0,0,0
2014q4,BEL,FRO,Equity (All),EF,0,.0009000000378418,.0009129735202637,.0050761184753113,.0050913597271194
2014q4,BEL,FSM,Debt (All),B,0,0,0,0,0
2014q4,BEL,FSM,Equity (All),EF,0,0,0,0,0
2014q4,BEL,GAB,Debt (All),B,0,.0047,.0047,.0161130460785466,.0161130460785466
2014q4,BEL,GAB,Equity (All),EF,0,.0017000000957031,0,.0018407946634665,0
2014q4,BEL,GBR,Debt (All),B,0,18.70759941365532,12.22018242794654,22.88849074747897,15.97727480835131
2014q4,BEL,GBR,Equity (All),EF,0,6.229099665623195,7.910494934004674,9.465436253917197,11.68905147894109
2014q4,BEL,GEO,Debt (All),B,0,0,0,.0117520380858526,.0097852349039869
2014q4,BEL,GEO,Equity (All),EF,0,0,0,.0008295328869247,0
2014q4,BEL,GGY,Debt (All),B,0,.2892999945314941,.0177513259638672,.299413144115559,.0177513259638672
