iso,year,EHB_dev,ehb_crude_dev,eq_ehb_crude_dev,debt_ehb_crude_dev,fdi_ehb_crude_dev,eq_debt_ehb_crude_dev
ESP,2011,0.31142451524848025,-0.3188415393982408,-0.8279834934209469,-0.2569178527163305,-0.042460876222484845,-0.5172820359659531
ESP,2012,0.27772889129537837,-0.3155542983637111,-0.7022058029857523,-0.2476049574519954,-0.01942940651807812,-0.5075531212268131
ESP,2013,0.23885557720920847,-0.2998927328910753,-0.568181919882562,-0.2783761352145173,0.020258250619728746,-0.5060518822461486
ESP,2014,0.22533775657561028,-0.32323226150192064,-0.5054615348193645,-0.29517725607776235,-0.014180720096491295,-0.479523733069413
ESP,2015,0.08871465520388544,-0.1593041652603923,-0.32065484468071626,-0.15807670648569916,0.15008972641883433,-0.31242863119111663
ESP,2016,0.05211301295558746,-0.16647266080913853,-0.3578317327880993,-0.11212585921548146,0.1538168128686206,-0.31273112468094466
ESP,2017,0.012407658370984787,-0.12826486619509234,-0.24691396457095993,-0.007464463471837268,0.14652505704708652,-0.21876152125805925
ESP,2018,0.02002278049064654,-0.21042137915951564,-0.2821366760513837,-0.024133216996221174,0.0064688088945538125,-0.2334211647181798
ESP,2019,-0.025428275475575468,-0.3336523961960987,-0.38008662528194825,-0.1845124866534582,-0.09738829383045144,-0.36588429023112
ESP,2020,-0.13135368028857808,-0.26887197211989966,-0.29572451254685506,-0.00494056471268467,-0.06515112349440438,-0.2529646752681012
ESP,2021,-0.13254618693631448,-0.27100399033197764,-0.2788429827295571,-5.145829891881615e-4,-0.08587237213743087,-0.24573228215867296
ESP,2022,-0.11258119140708,-0.22659444782427074,-0.32197736067244254,0.08466685247619488,-0.04786128442415566,-0.20744803321978153
ESP,2023,-0.1388468918933239,-0.26360743926658514,-0.3864416874210468,0.05553242964550509,-0.07166177996870288,-0.2547749524886118
ESP,2024,-0.12711910987889974,-0.2811105967436298,-0.426906663542435,0.05117390793746113,-0.075679876465502,-0.2833852947101903
SWE,1970,NA,NA,-0.2740781066731488,NA,-0.5431946625137485,NA
SWE,1971,NA,NA,-0.3272548009148917,NA,-0.4928595828144262,NA
SWE,1972,NA,NA,-0.3943531740574917,NA,-0.2566897986789711,NA
SWE,1973,NA,NA,-0.5947492154399425,NA,-0.2850334834881365,NA
SWE,1974,NA,NA,-0.8272185749084571,NA,-0.14782031408283514,NA
SWE,1975,-0.03210211643634353,NA,-0.7906783586882549,NA,-0.29687205578830556,NA
SWE,1976,0.02635206542143398,NA,-0.5521140180202408,NA,-0.20388723866035363,NA
SWE,1977,0.07998953359636618,NA,-0.412262064609342,NA,-0.1540291195787722,NA
SWE,1978,0.06233242711191689,NA,-0.545021823866489,NA,-0.05722043815837585,NA
SWE,1979,0.0833851571641796,NA,-0.5863698511510327,NA,-0.1293413456332977,NA
SWE,1980,0.1081555974419649,NA,-0.6922162841876496,NA,-0.22932062622965876,NA
SWE,1981,0.10900243823551081,NA,-0.6472371674171997,NA,-0.03278966578454634,NA
SWE,1982,0.0989335858057383,-0.34252751247278646,-0.4501580566413823,-1.8433746319932345,0.4272685990692091,-1.517597549458121
SWE,1983,0.10429055712790414,0.14052126938294318,-0.4954434104840546,-1.9602959683370624,0.5690985143273974,-1.1731354499089712
SWE,1984,0.09970360524848021,0.036380722364428575,-0.733304544463838,-2.331316684383177,0.5287739172406889,-1.4847945765004091
SWE,1985,0.08707059481220525,0.09268628764345843,-0.6154221451440245,-2.19400868916322,0.6774007055064049,-1.3485320357467132
SWE,1986,0.09990910462269975,0.12362846982922315,-0.8722387629796655,-2.5406390623703152,0.6376420153642184,-1.579624194083558
SWE,1987,0.10512710238529255,0.18534865136686385,-1.086528138173529,-2.012764218643506,1.0562230625546691,-1.5421139801264503
